sample_type,sample_name,checkSum,filePath,type,conc,precursor_mz,product_mz,precursor_charge,ratio_to,rt_sec,polarity,product_rank,sampleAmount,id,scale,level2,rtShift,rtTolfc,chromId,r_loc,r_amp,cwt_min_width,cwt_max_width,cwt_length,cwt_index,cwt_diff,r_snr,mono_left,mono_right,f_scl,f_loc,f_amp,f_cor,f_std,f_mean,f_min,f_max,b_snr,g_auc,c_index,group
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,10000.0,112.1,95.0,1,(IS)Leu-555-d3-pos-1,121.2,1,1,1,A0S5,2.11615,1,0,1,A0S5,140.451,173685.7585290991,1.0,11.0,10.0,110.0,-19.0,16911.6006400735,0.6666666666666666,1.0,2.607108207867611,140.20033820357233,162755.58798366832,0.9864823507263473,9608.510157198367,-4044.9225347271436,129.92,151.3193699980702,83.24134926412532,1156112.4107007273,16,A0S5
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,10000.0,112.1,95.0,1,(IS)Leu-555-d3-pos-1,121.2,1,1,1,A0S5,2.11615,1,0,1,A0S5,162.784,3613.8193525084394,1.0,12.0,11.0,130.0,-10.0,357.73442580816135,0.6666666666666666,0.5,1.4904808343952594,162.54163066906116,3374.3662427939403,0.9953203808342218,155.6038364556603,27.45186043149115,156.1848926799289,164.67600000000002,1.7319738903590722,14282.999195713925,16,A0S5
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,10000.0,112.1,95.0,1,(IS)Leu-555-d3-pos-1,121.2,1,1,1,A0S5,2.11615,1,0,1,A0S5,168.46200000000002,2530.6893353172372,1.0,5.0,4.0,136.0,-6.0,229.03136440445058,0.5,0.3333333333333333,2.058103543023866,167.85182034894765,2466.8157645103147,0.9963040851100897,155.6038364556603,27.45186043149115,164.67600000000002,172.31,1.212868554245027,13446.591372031828,16,A0S5
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,10000.0,112.1,95.0,1,(IS)Leu-555-d3-pos-1,121.2,1,1,1,A0S5,2.11615,1,0,1,A0S5,179.666,6237.219868820361,1.0,8.0,7.0,148.0,-28.0,601.1983755661971,0.6666666666666666,0.3333333333333333,3.1161499996581203,179.8613690427837,5407.633006027942,0.9870177164572679,686.2202552302739,-105.17414945323219,172.31,184.3,2.989275585600948,49350.31536279901,16,A0S5
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,10000.0,112.1,95.0,1,(IS)Leu-555-d3-pos-1,121.2,1,1,1,A0S5,2.11615,1,0,1,A0S5,187.089,5987.727998013548,1.0,12.0,12.0,155.0,-7.0,592.4630021711953,0.6666666666666666,1.0,3.1161499999999998,188.08899999999997,5818.385065745625,0.9714240026822599,686.2202552302739,-105.17414945323219,184.3,201.37903944748575,2.8697030879346497,47376.27841490563,16,A0S5
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,32.782,3019.152792830766,1.0,4.0,4.0,14.0,-10.0,174.20035640276018,0.6666666666666666,1.0,2.8655899999999996,31.782,3014.7141909198444,0.15361574223572155,1345.1862491695108,-321.11296461403424,19.560571589839782,40.958999999999996,0.04349420437096386,22019.125417276366,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,44.524,23392.956111956235,1.0,12.0,11.0,41.0,74.0,1850.1209171867054,0.6666666666666666,0.6666666666666666,0.925683923458592,44.29241395673206,21007.084688194096,0.9776435209346632,1892.597014240841,-596.7834748983993,40.958999999999996,46.763999999999996,0.33700116681423103,62804.53565527798,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,53.527,7416.792878770877,1.0,7.0,6.0,57.0,-16.0,724.7947135518757,0.3333333333333333,0.5,2.8655899999999996,52.52700000000001,7416.792878770876,0.8885399893170599,1892.597014240841,-596.7834748983993,46.763999999999996,56.463,0.1068470287467336,54091.76143036373,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,59.42700000000001,6562.882313287617,1.0,6.0,5.0,64.0,-7.0,652.5774302915681,0.5,0.3333333333333333,2.2661353071366728,59.83642625057917,5136.202644254326,0.9827448840795908,1892.597014240841,-596.7834748983993,56.463,63.286,0.09454551133501245,38198.08123995384,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,68.84,9950.655765945205,1.0,12.0,11.0,77.0,-36.0,766.179456757551,0.5,0.8333333333333334,2.8655899999999996,68.78186049590697,9950.655765945203,0.9891865386528323,1892.597014240841,-596.7834748983993,63.286,74.462,0.14335010024561892,72571.59618247027,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,80.259,3499.400340848666,1.0,8.0,7.0,90.0,-13.0,334.28774451118915,0.3333333333333333,0.6666666666666666,2.8655899999999996,79.26262016310119,3457.492440450432,0.6061367457933515,873.5911758391483,-273.2460740891839,74.462,86.223,0.0504126965558394,25521.641426487942,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,87.94,2629.604955161105,1.0,4.0,3.0,100.0,-10.0,225.5904450665019,0.3333333333333333,0.5,0.871099940551427,87.91333252718792,2629.604955160654,0.9688752841122759,756.3199809856176,107.7112674108615,86.223,91.489,0.037882340902475595,6770.020433992682,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,101.717,10770667.464536378,1.0,12.0,11.0,115.0,173.27599999999998,1063043.707493787,0.6666666666666666,1.0,1.9265101082668414,101.54831155833314,10770667.464533953,0.995499762698804,261299.05283669854,-67500.06486849992,93.33195633318466,109.76466678348162,155.16326733335197,53793614.36311311,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,136.143,5845.970533804055,1.0,9.0,8.0,148.0,-7.0,577.3943905700958,0.3333333333333333,0.6666666666666666,2.865331354653,135.14350530868714,5845.970533799061,0.23090413159292153,261299.05283669854,-67500.06486849992,122.92317999268623,142.702,0.0842176115590049,42631.79193351126,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,147.407,6882.365145240892,1.0,12.0,11.0,158.0,-17.0,681.0451671566009,0.5,0.6666666666666666,1.6159722933320724,146.77635097009767,6882.365145240556,0.9985215087046886,218.21710746809146,-8.818392126058573,142.702,149.81099999999998,0.09914801161886241,29244.90502562559,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,153.416,4997.136372868488,1.0,5.0,5.0,163.0,-5.0,402.4126323813114,0.3333333333333333,0.5,1.6095800434659184,152.4160000006281,4997.136372543047,0.9984005041795143,218.21710746809146,-8.818392126058573,149.81099999999998,156.84799999999998,0.07198922531752175,21158.156346634198,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,162.784,6713.724907302198,1.0,12.0,11.0,173.0,-15.0,650.2988375664152,0.6666666666666666,0.5,2.8593827985804454,163.78399999999996,5989.464619159389,0.9385088964749726,941.8446141447424,116.37558354455564,156.84799999999998,168.46200000000002,0.09671856419523721,48861.35382088885,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,44.0,1,(IS)Leu-555-d3-pos-1,100.8,1,1,1,A0S6,1.86559,1,0,1,A0S6,173.27599999999998,2857.5593634976212,1.0,6.0,5.0,183.0,-10.0,237.81632500360132,0.5,1.0,2.8655899999876686,172.276,2375.256557184983,0.9490494593068757,941.8446141447424,116.37558354455564,168.46200000000002,184.49742841010763,0.04116627394720055,20840.600767644217,17,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,36.964,1173.409828350099,1.0,5.0,4.0,29.0,16.0,108.34160589908308,0.3333333333333333,0.5,2.1447825057979206,37.661602596083306,943.8405210261753,0.7993659312370854,228.39225416712864,9.338921693677545,28.514339432136847,41.433,0.02767232598636705,6482.225855302173,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,44.524,20248.548173630967,1.0,12.0,11.0,45.0,74.0,1921.429456733289,0.5,1.0,0.84723,44.21240789026798,17844.88421687271,0.976742783894417,1655.4257823555972,-217.3058040071367,41.433,46.763999999999996,0.47751809493468356,51181.70233210049,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,52.848,1863.2521399186899,1.0,3.0,3.0,57.0,-12.0,115.67968054422883,0.3333333333333333,0.6666666666666666,2.8472299999999993,51.848000000000006,1863.2521399186896,0.5582228286108926,1655.4257823555972,-217.3058040071367,46.763999999999996,55.722,0.04394076081936683,13504.566091703256,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,54.982,1062.084289868868,1.0,5.0,4.0,61.0,-4.0,94.15004105205118,0.3333333333333333,0.6666666666666666,0.84723,55.98199999999999,531.0421449344341,0.9843907852358228,1655.4257823555972,-217.3058040071367,55.722,57.204,0.025046954596907943,2684.6014593016143,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,63.286,1358.6055109315566,1.0,6.0,5.0,75.0,6.0,123.27992931761366,0.6666666666666666,0.3333333333333333,2.7370909279009146,62.52271271209753,1255.8481945724172,0.848174112532778,221.6620606876916,8.500868966374094,57.204,65.637,0.032039764519643785,9478.0462585102,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,69.64099999999999,2597.042270763628,1.0,12.0,12.0,81.0,-36.0,199.58574442382508,0.6666666666666666,1.0,2.4175656917397035,69.5029163603058,2440.8234172730986,0.962871629190507,228.23808278917514,-30.490133751742786,65.637,76.099,0.061245609658813954,16078.131230840878,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,81.111,1621.5017217968639,1.0,8.0,7.0,96.0,-15.0,153.42156575225656,0.6666666666666666,0.5,1.9555773264512328,81.41170490340218,1418.7196512241035,0.953261067138921,150.06288737103367,2.7804705981993605,76.099,85.37299999999999,0.038239601500619634,8212.542572069842,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,87.94,554.6975781619867,1.0,4.0,3.0,103.0,-7.0,51.23990184358696,0.3333333333333333,0.3333333333333333,1.4928159770577523,87.39491174462228,434.8660351105224,0.7520194397279139,197.02464941307701,41.79229731581471,85.37299999999999,91.489,0.013081339388753653,2195.395301210776,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,101.717,5995550.478049152,1.0,12.0,11.0,119.0,172.31,596337.9838980406,0.6666666666666666,1.0,1.9278149665883142,101.509142131412,5995550.478049151,0.9959035585319795,151939.25403515968,-38470.37809657484,93.2872218280209,109.7310624348031,141.39205526306,29963423.526331443,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,126.85199999999999,15441.518665716105,1.0,10.0,9.0,143.0,-12.0,1376.2305411165853,0.5,0.6666666666666666,2.8472299799498897,125.85200000131447,15441.518665715432,0.34808356085993153,151939.25403515968,-38470.37809657484,113.70887507164221,133.013,0.36415472916490477,111917.76114817667,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,134.05599999999998,2210.057293236503,1.0,6.0,5.0,151.0,-8.0,179.286588123654,0.3333333333333333,0.3333333333333333,1.1775444040632674,134.24332401693084,2113.867940783095,0.9991679292228667,151939.25403515968,-38470.37809657484,133.013,137.186,0.05211940823180285,7138.738576258602,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,139.339,980.1095197836876,1.0,4.0,3.0,157.0,5.0,87.43288760314236,0.6666666666666666,0.5,1.7686252878948379,140.33899999999997,980.1095197836676,0.9875399457850843,129.46529313743278,7.958376421668174,137.186,142.702,0.023113757426023337,4522.257564398251,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,146.20499999999998,4156.544063437741,1.0,12.0,11.0,162.0,-19.0,394.8762063053133,0.6666666666666666,0.6666666666666666,1.7545855144390636,146.31462601492356,4067.7741025995724,0.9989437675737741,129.46529313743278,7.958376421668174,142.702,149.81099999999998,0.09802307729250596,19038.408257111063,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,153.416,2813.4343745401375,1.0,6.0,6.0,167.0,-5.0,270.07720470607427,0.3333333333333333,0.5,2.1008089078206953,152.69610048585582,2813.434374540137,0.989786768056745,200.87057998556074,-22.443160629003177,149.81099999999998,157.902,0.06634874812919732,15241.00937145696,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,162.784,3019.344705954729,1.0,12.0,11.0,177.0,-15.0,294.0816787476996,0.6666666666666666,0.6666666666666666,2.062550285306788,163.4165901162579,2814.0234422391895,0.962800726531971,279.39999979008974,4.667701789421136,157.902,168.46200000000002,0.07120469673061418,16075.637059874633,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,30000.0,114.0,86.0,1,(IS)Leu-555-d3-pos-1,100.8,1,2,1,A0S6,1.84723,1,0,1,A0S6,172.31,2161.581777793511,1.0,8.0,7.0,187.0,-10.0,215.39547587292327,0.6666666666666666,1.0,1.6008278278923675,171.75110627928265,2161.5817777935104,0.9588202188968702,217.11797889625183,-16.215654264760374,168.46200000000002,178.5784621451179,0.0509762183306395,9107.309354593586,18,A0S6
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,8000.0,116.0,70.0,1,(IS)Leu-555-d3-pos-1,207.0,1,1,1,A0S7,2.81107,1,0,1,A0S7,171.345,5385.184940634987,1.0,4.0,3.0,38.0,6.0,535.3417855068427,0.8333333333333334,0.3333333333333333,3.811069999999971,170.34500000000287,4317.146514510778,0.7951999755494895,1147.653826909699,-514.8759666108291,154.09120264200365,174.226,0.11717271961206581,51888.981761482755,19,A0S7
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,8000.0,116.0,70.0,1,(IS)Leu-555-d3-pos-1,207.0,1,1,1,A0S7,2.81107,1,0,1,A0S7,176.994,11111.54633915719,1.0,12.0,11.0,44.0,36.0,1017.2351011689258,0.6666666666666666,0.5,2.3593217215210833,177.5234910135435,9513.591003041618,0.9972237960389427,1147.653826909699,-514.8759666108291,174.226,182.446,0.24176887479393078,67205.40345572555,19,A0S7
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,8000.0,116.0,70.0,1,(IS)Leu-555-d3-pos-1,207.0,1,1,1,A0S7,2.81107,1,0,1,A0S7,188.96200000000002,4658.678826183305,1.0,7.0,6.0,55.0,-11.0,426.90639058925024,0.6666666666666666,0.8333333333333334,3.8110699999994577,187.96200000000005,4601.0447667493345,0.9801728601314763,1147.653826909699,-514.8759666108291,182.446,196.712,0.10136514787896565,44888.72774272738,19,A0S7
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,8000.0,116.0,70.0,1,(IS)Leu-555-d3-pos-1,207.0,1,1,1,A0S7,2.81107,1,0,1,A0S7,207.63400000000001,4639348.819154262,1.0,12.0,11.0,80.0,279.97900000000004,462530.89694383426,0.6666666666666666,1.0,2.4356426884275324,207.60580764363092,4514415.928818177,0.9953445469486473,123778.34541684815,-41963.98207697611,197.21805756446844,217.9935577227934,100.94455888923147,28927540.427999962,19,A0S7
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,8000.0,116.0,70.0,1,(IS)Leu-555-d3-pos-1,207.0,1,1,1,A0S7,2.81107,1,0,1,A0S7,238.16899999999998,6636.892249609846,1.0,7.0,6.0,123.0,-10.0,630.3078452637408,0.5,0.6666666666666666,3.8110699999999995,237.169,6636.892249609845,0.013654015304370892,123778.34541684815,-41963.98207697611,221.381,244.824,0.14440780088925415,63949.815036867934,19,A0S7
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,8000.0,116.0,70.0,1,(IS)Leu-555-d3-pos-1,207.0,1,1,1,A0S7,2.81107,1,0,1,A0S7,252.52800000000002,3734.502842400345,1.0,6.0,6.0,148.0,-10.0,250.0337500542149,0.5,0.5,3.8110699999999995,251.52800000000005,2682.311414510891,0.07184507771704196,1969.806916617824,-232.63409457387297,244.824,257.197,0.0812566066470953,35983.82451367941,19,A0S7
seed,CCM-test-20250812-Cal-15-hilic-test01 (2).mzML,57f8d62d1286acfd8041a8b0f45d3b0a8591376e,/home/ddflow/share/gaoba/CCM/test_ddf/CCM-test-20250812-Cal-15-hilic-test01 (2).mzML.hdf5,STD,8000.0,116.0,70.0,1,(IS)Leu-555-d3-pos-1,207.0,1,1,1,A0S7,2.81107,1,0,1,A0S7,266.001,7749.99002925296,1.0,10.0,9.0,169.0,-56.0,774.3550457424351,0.6666666666666666,0.5,3.811069999999998,265.00100000000003,7571.462943020165,0.9333802550857071,1100.0635893420344,-231.0397766797972,257.197,270.164,0.16862696800657823,74675.07536188074,19,A0S7
